"HM_GL_IN_OVERSIGHT_REPORTS_ID","HM_SITE_ID","HM_STUDY_ID","REPORT_SOURCE","REPORT_ID","REPORT_TYPE","REPORT_START_DATE","REPORT_END_DATE"
2710871,231168,24675,"SH","1736","On Site Visit - Ongoing",2014-03-10 00:00:00,2014-03-10 00:00:00
2706623,231169,24675,"PSQRV","15291","PSQRV",2013-11-07 00:00:00,2013-11-07 00:00:00
2706624,231169,24675,"PSQRV","15290","PSQRV",2013-11-05 00:00:00,2013-11-05 00:00:00
2706625,231169,24675,"PSQRV","6104","PSQRV",2013-09-09 00:00:00,2013-09-10 00:00:00
2710877,231178,24675,"SH","7348","On Site Visit - Ongoing",2014-09-08 00:00:00,2014-09-08 00:00:00
2710879,231182,24675,"SH","2556","On Site Visit - Ongoing",2014-04-08 00:00:00,2014-04-08 00:00:00
2710880,231183,24675,"SH","9688","On Site Visit - Ongoing",2014-10-30 00:00:00,2014-10-30 00:00:00
2710881,231183,24675,"SH","6314","On Site Visit - Ongoing",2014-08-06 00:00:00,2014-08-06 00:00:00
2710883,231190,24675,"SH","21430","On Site Visit - Ongoing",2015-07-14 00:00:00,2015-07-14 00:00:00
2710884,231190,24675,"SH","1136","On Site Visit - Ongoing",2014-02-05 00:00:00,2014-02-05 00:00:00
2711495,231605,24675,"SH","22682","On Site Visit - Ongoing",2015-08-12 00:00:00,2015-08-12 00:00:00
2706689,231605,24675,"PSQRV","6112","PSQRV",2013-10-17 00:00:00,2013-10-18 00:00:00
2711497,231611,24675,"SH","10999","On Site Visit - Ongoing",2014-12-16 00:00:00,2014-12-17 00:00:00
2711498,231611,24675,"SH","2474","On Site Visit - Ongoing",2014-04-03 00:00:00,2014-04-03 00:00:00
2711499,231619,24675,"SH","2970","On Site Visit - Ongoing",2014-04-15 00:00:00,2014-04-15 00:00:00
2711502,231637,24675,"SH","1120","On Site Visit - Ongoing",2014-02-10 00:00:00,2014-02-10 00:00:00
2711514,231658,24675,"SH","6464","On Site Visit - Ongoing",2014-08-08 00:00:00,2014-08-08 00:00:00
2711515,231661,24675,"SH","2195","On Site Visit - Ongoing",2014-03-25 00:00:00,2014-03-25 00:00:00
2711516,231662,24675,"SH","21443","On Site Visit - Ongoing",2015-07-23 00:00:00,2015-07-23 00:00:00
2711517,231662,24675,"SH","2157","On Site Visit - Ongoing",2014-03-24 00:00:00,2014-03-25 00:00:00
2711518,231667,24675,"SH","979","On Site Visit - Ongoing",2014-02-06 00:00:00,2014-02-06 00:00:00
2711519,231668,24675,"SH","6319","On Site Visit - Ongoing",2014-08-19 00:00:00,2014-08-20 00:00:00
2711520,231677,24675,"SH","2773","On Site Visit - Ongoing",2014-04-14 00:00:00,2014-04-14 00:00:00
2711521,231678,24675,"SH","2335","On Site Visit - Ongoing",2014-04-02 00:00:00,2014-04-02 00:00:00
2711522,231679,24675,"SH","20524","On Site Visit - Ongoing",2015-06-30 00:00:00,2015-07-01 00:00:00
2711523,231679,24675,"SH","221","On Site Visit - Ongoing",2013-11-28 00:00:00,2013-11-28 00:00:00
2711524,231680,24675,"SH","1006","On Site Visit - Ongoing",2014-02-10 00:00:00,2014-02-10 00:00:00
2711525,231683,24675,"SH","2489","On Site Visit - Ongoing",2014-04-02 00:00:00,2014-04-03 00:00:00
2711526,231684,24675,"SH","701","On Site Visit - Ongoing",2014-01-22 00:00:00,2014-01-23 00:00:00
2711527,231685,24675,"SH","3629","On Site Visit - Ongoing",2014-05-22 00:00:00,2014-05-23 00:00:00
2706562,230744,24675,"PSQRV","6087","PSQRV",2013-07-22 00:00:00,2013-07-22 00:00:00
2706563,230746,24675,"PSQRV","6089","PSQRV",2013-04-17 00:00:00,2013-04-18 00:00:00
2706564,230746,24675,"PSQRV","6088","PSQRV",2013-04-12 00:00:00,2013-04-12 00:00:00
2706565,230747,24675,"PSQRV","6090","PSQRV",2013-09-26 00:00:00,2013-09-26 00:00:00
2710325,230747,24675,"SH","34766","On Site Visit - Ongoing",2015-01-26 00:00:00,2015-01-26 00:00:00
2710326,230747,24675,"SH","34976","On Site Visit - Ongoing",2015-01-26 00:00:00,2015-01-27 00:00:00
2710327,230747,24675,"SH","34975","On Site Visit - Ongoing",2015-01-26 00:00:00,2015-01-26 00:00:00
2710328,230747,24675,"SH","14534","On Site Visit - Ongoing",2015-02-18 00:00:00,2015-02-19 00:00:00
2710329,230747,24675,"SH","14525","On Site Visit - Ongoing",2015-03-03 00:00:00,2015-03-04 00:00:00
2710330,230747,24675,"SH","15825","On Site Visit - Ongoing",2015-03-19 00:00:00,2015-03-19 00:00:00
2710331,230747,24675,"SH","3392","On Site Visit - Ongoing",2014-05-06 00:00:00,2014-05-08 00:00:00
2710332,230747,24675,"SH","2081","On Site Visit - Ongoing",2014-03-20 00:00:00,2014-03-20 00:00:00
2710333,230747,24675,"SH","368","On Site Visit - Ongoing",2013-12-12 00:00:00,2013-12-12 00:00:00
2706566,230750,24675,"PSQRV","6091","PSQRV",2013-09-10 00:00:00,2013-09-10 00:00:00
2710903,235237,24675,"SH","13982","On Site Visit - Ongoing",2015-02-16 00:00:00,2015-02-17 00:00:00
2710904,235237,24675,"SH","6964","On Site Visit - Ongoing",2014-08-20 00:00:00,2014-08-21 00:00:00
2710905,235237,24675,"SH","1639","On Site Visit - Ongoing",2014-02-20 00:00:00,2014-03-04 00:00:00
2710341,230762,24675,"SH","8236","On Site Visit - Ongoing",2014-09-23 00:00:00,2014-09-23 00:00:00
2706570,230763,24675,"PSQRV","6092","PSQRV",2013-08-01 00:00:00,2013-08-01 00:00:00
2706571,230793,24675,"PSQRV","6093","PSQRV",2013-08-22 00:00:00,2013-08-22 00:00:00
2710349,230793,24675,"SH","34795","On Site Visit - Ongoing",2015-07-09 00:00:00,2015-07-09 00:00:00
2706572,230794,24675,"PSQRV","15284","PSQRV",2013-11-05 00:00:00,2013-11-06 00:00:00
2706573,230794,24675,"PSQRV","6094","PSQRV",2013-08-15 00:00:00,2013-08-15 00:00:00
2710350,230800,24675,"SH","228","On Site Visit - Ongoing",2013-12-11 00:00:00,2013-12-11 00:00:00
2706634,231213,24675,"PSQRV","6106","PSQRV",2013-09-16 00:00:00,2013-09-17 00:00:00
2710970,231213,24675,"SH","22706","On Site Visit - Ongoing",2015-07-27 00:00:00,2015-07-29 00:00:00
2710971,231213,24675,"SH","7835","On Site Visit - Ongoing",2014-09-23 00:00:00,2014-09-23 00:00:00
2706635,231214,24675,"PSQRV","15292","PSQRV",2013-11-13 00:00:00,2013-11-14 00:00:00
2710972,231215,24675,"SH","1477","On Site Visit - Ongoing",2014-02-27 00:00:00,2014-02-28 00:00:00
2710973,231219,24675,"SH","4313","On Site Visit - Ongoing",2014-06-23 00:00:00,2014-06-25 00:00:00
2710974,231222,24675,"SH","4709","On Site Visit - Ongoing",2014-07-11 00:00:00,2014-07-11 00:00:00
2710975,231223,24675,"SH","1222","On Site Visit - Ongoing",2014-02-19 00:00:00,2014-02-19 00:00:00
2710976,231224,24675,"SH","19788","On Site Visit - Ongoing",2015-06-04 00:00:00,2015-06-05 00:00:00
2710977,231224,24675,"SH","3411","On Site Visit - Ongoing",2014-05-01 00:00:00,2014-05-01 00:00:00
2712307,230379,24675,"SH","1256","On Site Visit - Ongoing",2014-02-17 00:00:00,2014-02-17 00:00:00
2706845,230379,24675,"PSQRV","6082","PSQRV",2013-07-11 00:00:00,2013-07-11 00:00:00
2706846,230379,24675,"PSQRV","6081","PSQRV",2013-04-17 00:00:00,2013-04-18 00:00:00
2706847,230382,24675,"PSQRV","6083","PSQRV",2013-06-10 00:00:00,2013-06-10 00:00:00
2712320,232218,24675,"SH","4689","On Site Visit - Ongoing",2014-07-18 00:00:00,2014-07-18 00:00:00
2712322,232221,24675,"SH","4316","On Site Visit - Ongoing",2014-06-12 00:00:00,2014-06-12 00:00:00
2710983,231241,24675,"SH","3201","On Site Visit - Ongoing",2014-04-23 00:00:00,2014-04-23 00:00:00
2710996,231288,24675,"SH","12945","On Site Visit - Ongoing",2015-02-04 00:00:00,2015-02-04 00:00:00
2710997,231288,24675,"SH","4141","On Site Visit - Ongoing",2014-06-17 00:00:00,2014-06-17 00:00:00
2710471,230834,24675,"SH","4885","On Site Visit - Ongoing",2014-07-17 00:00:00,2014-07-17 00:00:00
2710472,230835,24675,"SH","3463","On Site Visit - Ongoing",2014-05-20 00:00:00,2014-05-20 00:00:00
2711667,231768,24675,"SH","7729","On Site Visit - Ongoing",2014-09-18 00:00:00,2014-09-18 00:00:00
2711668,231768,24675,"SH","3462","On Site Visit - Ongoing",2014-05-19 00:00:00,2014-05-19 00:00:00
2711669,231772,24675,"SH","3213","On Site Visit - Ongoing",2014-05-05 00:00:00,2014-05-05 00:00:00
2711670,231774,24675,"SH","5607","On Site Visit - Ongoing",2014-08-07 00:00:00,2014-08-07 00:00:00
2711679,231818,24675,"SH","6007","On Site Visit - Ongoing",2014-08-11 00:00:00,2014-08-11 00:00:00
2710475,230864,24675,"SH","21444","On Site Visit - Ongoing",2015-07-21 00:00:00,2015-07-21 00:00:00
2710476,230864,24675,"SH","980","On Site Visit - Ongoing",2014-02-07 00:00:00,2014-02-07 00:00:00
2710479,230873,24675,"SH","335","On Site Visit - Ongoing",2013-12-05 00:00:00,2013-12-05 00:00:00
2710480,230874,24675,"SH","1055","On Site Visit - Ongoing",2014-02-07 00:00:00,2014-02-07 00:00:00
2710488,230900,24675,"SH","2585","On Site Visit - Ongoing",2014-04-09 00:00:00,2014-04-09 00:00:00
2710489,230901,24675,"SH","3800","On Site Visit - Ongoing",2014-06-03 00:00:00,2014-06-03 00:00:00
2710490,230902,24675,"SH","2371","On Site Visit - Ongoing",2014-03-19 00:00:00,2014-03-19 00:00:00
2710491,230904,24675,"SH","8705","On Site Visit - Ongoing",2014-10-13 00:00:00,2014-10-14 00:00:00
2710492,230905,24675,"SH","3393","On Site Visit - Ongoing",2014-04-29 00:00:00,2014-05-01 00:00:00
2710499,230930,24675,"SH","2441","On Site Visit - Ongoing",2014-04-04 00:00:00,2014-04-04 00:00:00
2712333,232273,24675,"SH","4444","On Site Visit - Ongoing",2014-06-30 00:00:00,2014-06-30 00:00:00
2712334,232274,24675,"SH","6258","On Site Visit - Ongoing",2014-08-04 00:00:00,2014-08-04 00:00:00
2712340,232287,24675,"SH","15500","On Site Visit - Ongoing",2015-03-20 00:00:00,2015-03-20 00:00:00
2712341,232287,24675,"SH","1809","On Site Visit - Ongoing",2014-02-27 00:00:00,2014-02-27 00:00:00
2712345,232300,24675,"SH","1342","On Site Visit - Ongoing",2014-02-11 00:00:00,2014-02-11 00:00:00
2712346,232301,24675,"SH","2748","On Site Visit - Ongoing",2014-04-03 00:00:00,2014-04-03 00:00:00
2712360,232333,24675,"SH","2974","On Site Visit - Ongoing",2014-04-10 00:00:00,2014-04-10 00:00:00
2712365,232344,24675,"SH","21322","On Site Visit - Ongoing",2015-07-22 00:00:00,2015-07-22 00:00:00
2712366,232344,24675,"SH","6718","On Site Visit - Ongoing",2014-08-15 00:00:00,2014-08-15 00:00:00
2711103,231350,24675,"SH","9777","On Site Visit - Ongoing",2014-11-05 00:00:00,2014-11-06 00:00:00
2711104,231350,24675,"SH","8315","On Site Visit - Ongoing",2014-09-24 00:00:00,2014-09-24 00:00:00
2706657,231350,24675,"PSQRV","15293","PSQRV",2013-11-14 00:00:00,2013-11-14 00:00:00
2711106,231378,24675,"SH","11270","On Site Visit - Ongoing",2014-12-16 00:00:00,2014-12-17 00:00:00
2711107,231378,24675,"SH","890","On Site Visit - Ongoing",2014-01-21 00:00:00,2014-01-21 00:00:00
2706669,231378,24675,"PSQRV","6107","PSQRV",2013-09-23 00:00:00,2013-09-23 00:00:00
2711108,231407,24675,"SH","3181","On Site Visit - Ongoing",2014-04-29 00:00:00,2014-04-29 00:00:00
2711109,231409,24675,"SH","8527","On Site Visit - Ongoing",2014-10-08 00:00:00,2014-10-08 00:00:00
2711118,231426,24675,"SH","2675","On Site Visit - Ongoing",2014-04-14 00:00:00,2014-04-14 00:00:00
2711119,231426,24675,"SH","1965","On Site Visit - Ongoing",2014-03-18 00:00:00,2014-03-18 00:00:00
2711120,231433,24675,"SH","3158","On Site Visit - Ongoing",2014-05-02 00:00:00,2014-05-02 00:00:00
2711121,231434,24675,"SH","20360","On Site Visit - Ongoing",2015-06-22 00:00:00,2015-06-23 00:00:00
2711122,231434,24675,"SH","2558","On Site Visit - Ongoing",2014-04-07 00:00:00,2014-04-08 00:00:00
2711123,231435,24675,"SH","4150","On Site Visit - Ongoing",2014-06-18 00:00:00,2014-06-18 00:00:00
2711124,231436,24675,"SH","18096","On Site Visit - Ongoing",2015-05-01 00:00:00,2015-05-01 00:00:00
2711125,231436,24675,"SH","4658","On Site Visit - Ongoing",2014-07-10 00:00:00,2014-07-10 00:00:00
2711126,231438,24675,"SH","2707","On Site Visit - Ongoing",2014-04-14 00:00:00,2014-04-15 00:00:00
2711127,231440,24675,"SH","6860","On Site Visit - Ongoing",2014-08-15 00:00:00,2014-08-15 00:00:00
2711128,231441,24675,"SH","21309","On Site Visit - Ongoing",2015-07-21 00:00:00,2015-07-21 00:00:00
2711129,231441,24675,"SH","556","On Site Visit - Ongoing",2014-01-14 00:00:00,2014-01-14 00:00:00
2711130,231443,24675,"SH","22680","On Site Visit - Ongoing",2015-07-22 00:00:00,2015-07-24 00:00:00
2711131,231443,24675,"SH","480","On Site Visit - Ongoing",2014-01-02 00:00:00,2014-01-02 00:00:00
2711132,231446,24675,"SH","5135","On Site Visit - Ongoing",2014-07-23 00:00:00,2014-07-23 00:00:00
2711133,231448,24675,"SH","6018","On Site Visit - Ongoing",2014-07-29 00:00:00,2014-07-30 00:00:00
2711841,231850,24675,"SH","12622","On Site Visit - Ongoing",2015-01-28 00:00:00,2015-01-28 00:00:00
2711842,231850,24675,"SH","7287","On Site Visit - Ongoing",2014-09-02 00:00:00,2014-09-02 00:00:00
2711843,231850,24675,"SH","869","On Site Visit - Ongoing",2014-01-28 00:00:00,2014-02-04 00:00:00
2711844,231851,24675,"SH","12946","On Site Visit - Ongoing",2015-01-30 00:00:00,2015-01-30 00:00:00
2711845,231851,24675,"SH","3587","On Site Visit - Ongoing",2014-05-19 00:00:00,2014-05-19 00:00:00
2711846,231852,24675,"SH","21401","On Site Visit - Ongoing",2015-07-23 00:00:00,2015-07-23 00:00:00
2711847,231852,24675,"SH","10210","On Site Visit - Ongoing",2014-11-12 00:00:00,2014-11-12 00:00:00
2711848,231853,24675,"SH","3554","On Site Visit - Ongoing",2014-05-21 00:00:00,2014-05-21 00:00:00
2711849,231854,24675,"SH","8864","On Site Visit - Ongoing",2014-10-10 00:00:00,2014-10-10 00:00:00
2711850,231854,24675,"SH","1087","On Site Visit - Ongoing",2014-02-11 00:00:00,2014-02-11 00:00:00
2710657,230964,24675,"SH","3169","On Site Visit - Ongoing",2014-04-30 00:00:00,2014-04-30 00:00:00
2710658,230965,24675,"SH","1904","On Site Visit - Ongoing",2014-03-14 00:00:00,2014-03-14 00:00:00
2710659,230967,24675,"SH","3490","On Site Visit - Ongoing",2014-05-08 00:00:00,2014-05-08 00:00:00
2710660,230968,24675,"SH","35143","On Site Visit - Ongoing",2014-06-25 00:00:00,2014-06-26 00:00:00
2710661,230969,24675,"SH","7122","On Site Visit - Ongoing",2014-09-02 00:00:00,2014-09-03 00:00:00
2710662,230969,24675,"SH","4995","On Site Visit - Ongoing",2014-07-18 00:00:00,2014-07-18 00:00:00
2710663,230970,24675,"SH","21612","On Site Visit - Ongoing",2015-07-22 00:00:00,2015-07-22 00:00:00
2710664,230970,24675,"SH","9648","On Site Visit - Ongoing",2014-11-05 00:00:00,2014-11-06 00:00:00
2710665,230970,24675,"SH","764","On Site Visit - Ongoing",2014-01-13 00:00:00,2014-01-14 00:00:00
2710666,230973,24675,"SH","3131","On Site Visit - Ongoing",2014-04-17 00:00:00,2014-04-17 00:00:00
2710667,230974,24675,"SH","5786","On Site Visit - Ongoing",2014-07-29 00:00:00,2014-07-30 00:00:00
2710682,231002,24675,"SH","18354","On Site Visit - Ongoing",2015-05-18 00:00:00,2015-05-18 00:00:00
2710683,231002,24675,"SH","4800","On Site Visit - Ongoing",2014-07-15 00:00:00,2014-07-15 00:00:00
2710684,231003,24675,"SH","5329","On Site Visit - Ongoing",2014-07-15 00:00:00,2014-07-16 00:00:00
2710685,231008,24675,"SH","6646","On Site Visit - Ongoing",2014-08-25 00:00:00,2014-08-26 00:00:00
2710686,231008,24675,"SH","760","On Site Visit - Ongoing",2014-01-24 00:00:00,2014-01-24 00:00:00
2710688,231011,24675,"SH","4439","On Site Visit - Ongoing",2014-06-23 00:00:00,2014-06-23 00:00:00
2710695,231021,24675,"SH","7700","On Site Visit - Ongoing",2014-09-16 00:00:00,2014-09-16 00:00:00
2710696,231022,24675,"SH","10631","On Site Visit - Ongoing",2014-11-25 00:00:00,2014-11-26 00:00:00
2710697,231022,24675,"SH","6426","On Site Visit - Ongoing",2014-08-06 00:00:00,2014-08-08 00:00:00
2711855,231900,24675,"SH","4914","On Site Visit - Ongoing",2014-07-17 00:00:00,2014-07-25 00:00:00
2711856,231902,24675,"SH","8022","On Site Visit - Ongoing",2014-09-23 00:00:00,2014-09-23 00:00:00
2711857,231902,24675,"SH","5359","On Site Visit - Ongoing",2014-07-24 00:00:00,2014-07-24 00:00:00
2711858,231904,24675,"SH","20812","On Site Visit - Ongoing",2015-07-06 00:00:00,2015-07-08 00:00:00
2711859,231904,24675,"SH","15925","On Site Visit - Ongoing",2015-03-25 00:00:00,2015-03-25 00:00:00
2711860,231904,24675,"SH","3649","On Site Visit - Ongoing",2014-05-23 00:00:00,2014-05-23 00:00:00
2711861,231905,24675,"SH","9102","On Site Visit - Ongoing",2014-10-27 00:00:00,2014-10-27 00:00:00
2711862,231907,24675,"SH","8150","On Site Visit - Ongoing",2014-09-30 00:00:00,2014-09-30 00:00:00
2711863,231914,24675,"SH","2542","On Site Visit - Ongoing",2014-04-04 00:00:00,2014-04-04 00:00:00
2711873,231955,24675,"SH","2130","On Site Visit - Ongoing",2014-03-26 00:00:00,2014-03-27 00:00:00
2711874,231957,24675,"SH","4113","On Site Visit - Ongoing",2014-06-17 00:00:00,2014-06-17 00:00:00
2711875,231958,24675,"SH","5740","On Site Visit - Ongoing",2014-07-22 00:00:00,2014-07-22 00:00:00
2710067,236758,24675,"SH","10998","On Site Visit - Ongoing",2014-12-12 00:00:00,2014-12-12 00:00:00
2710068,236758,24675,"SH","10245","On Site Visit - Ongoing",2014-11-11 00:00:00,2014-11-11 00:00:00
2710069,236758,24675,"SH","3899","On Site Visit - Ongoing",2014-06-09 00:00:00,2014-06-09 00:00:00
2710070,236758,24675,"SH","434","On Site Visit - Ongoing",2013-12-18 00:00:00,2013-12-18 00:00:00
2710074,236765,24675,"SH","10329","On Site Visit - Ongoing",2014-11-11 00:00:00,2014-11-11 00:00:00
2710075,236765,24675,"SH","4343","On Site Visit - Ongoing",2014-06-16 00:00:00,2014-06-16 00:00:00
2710076,236765,24675,"SH","3901","On Site Visit - Ongoing",2014-05-26 00:00:00,2014-05-26 00:00:00
2710077,236767,24675,"SH","16364","On Site Visit - Ongoing",2015-03-25 00:00:00,2015-03-26 00:00:00
2710078,236767,24675,"SH","6070","On Site Visit - Ongoing",2014-07-30 00:00:00,2014-07-31 00:00:00
2710079,236767,24675,"SH","755","On Site Visit - Ongoing",2014-01-15 00:00:00,2014-01-15 00:00:00
2710080,236769,24675,"SH","14538","On Site Visit - Ongoing",2015-02-18 00:00:00,2015-02-18 00:00:00
2710081,236769,24675,"SH","7116","On Site Visit - Ongoing",2014-08-26 00:00:00,2014-08-26 00:00:00
2710082,236769,24675,"SH","2057","On Site Visit - Ongoing",2014-03-13 00:00:00,2014-03-13 00:00:00
2710083,236770,24675,"SH","11288","On Site Visit - Ongoing",2014-12-19 00:00:00,2014-12-19 00:00:00
2710084,236770,24675,"SH","4513","On Site Visit - Ongoing",2014-06-23 00:00:00,2014-06-23 00:00:00
2710085,236771,24675,"SH","22137","On Site Visit - Ongoing",2015-07-22 00:00:00,2015-07-22 00:00:00
2710086,236771,24675,"SH","10611","On Site Visit - Ongoing",2014-11-18 00:00:00,2014-11-18 00:00:00
2710087,236771,24675,"SH","2878","On Site Visit - Ongoing",2014-04-21 00:00:00,2014-04-21 00:00:00
2710088,236772,24675,"SH","13589","On Site Visit - Ongoing",2015-01-28 00:00:00,2015-01-29 00:00:00
2710089,236772,24675,"SH","5094","On Site Visit - Ongoing",2014-07-17 00:00:00,2014-07-17 00:00:00
2710090,236772,24675,"SH","1601","On Site Visit - Ongoing",2014-02-19 00:00:00,2014-02-19 00:00:00
2710091,236773,24675,"SH","20806","On Site Visit - Ongoing",2015-06-29 00:00:00,2015-06-29 00:00:00
2710092,236773,24675,"SH","10162","On Site Visit - Ongoing",2014-11-06 00:00:00,2014-11-06 00:00:00
2710093,236773,24675,"SH","3865","On Site Visit - Ongoing",2014-05-27 00:00:00,2014-05-27 00:00:00
2710094,236773,24675,"SH","2913","On Site Visit - Ongoing",2014-04-10 00:00:00,2014-04-10 00:00:00
2710095,236774,24675,"SH","14071","On Site Visit - Ongoing",2015-02-10 00:00:00,2015-02-10 00:00:00
2710096,236774,24675,"SH","3985","On Site Visit - Ongoing",2014-06-11 00:00:00,2014-06-11 00:00:00
2710097,236775,24675,"SH","16450","On Site Visit - Ongoing",2015-03-24 00:00:00,2015-03-26 00:00:00
2710098,236775,24675,"SH","8234","On Site Visit - Ongoing",2014-09-24 00:00:00,2014-09-25 00:00:00
2710099,236775,24675,"SH","2674","On Site Visit - Ongoing",2014-04-01 00:00:00,2014-04-01 00:00:00
2710100,236777,24675,"SH","22606","On Site Visit - Ongoing",2015-07-29 00:00:00,2015-07-30 00:00:00
2710101,236777,24675,"SH","14934","On Site Visit - Ongoing",2015-02-25 00:00:00,2015-02-25 00:00:00
2710102,236777,24675,"SH","6068","On Site Visit - Ongoing",2014-08-01 00:00:00,2014-08-01 00:00:00
2710103,236777,24675,"SH","2052","On Site Visit - Ongoing",2014-03-10 00:00:00,2014-03-10 00:00:00
2710104,236778,24675,"SH","16687","On Site Visit - Ongoing",2015-03-31 00:00:00,2015-03-31 00:00:00
2710105,236778,24675,"SH","7799","On Site Visit - Ongoing",2014-09-03 00:00:00,2014-09-09 00:00:00
2710698,231023,24675,"SH","4281","On Site Visit - Ongoing",2014-06-17 00:00:00,2014-06-18 00:00:00
2710699,231023,24675,"SH","2620","On Site Visit - Ongoing",2014-03-26 00:00:00,2014-03-27 00:00:00
2710700,231025,24675,"SH","6512","On Site Visit - Ongoing",2014-08-11 00:00:00,2014-08-11 00:00:00
2710701,231026,24675,"SH","3149","On Site Visit - Ongoing",2014-04-17 00:00:00,2014-04-17 00:00:00
2710702,231027,24675,"SH","4269","On Site Visit - Ongoing",2014-06-20 00:00:00,2014-06-20 00:00:00
2710703,231030,24675,"SH","7770","On Site Visit - Ongoing",2014-09-17 00:00:00,2014-09-17 00:00:00
2710704,231031,24675,"SH","18680","On Site Visit - Ongoing",2015-05-26 00:00:00,2015-05-26 00:00:00
2710705,231031,24675,"SH","3590","On Site Visit - Ongoing",2014-05-20 00:00:00,2014-05-20 00:00:00
2710706,231032,24675,"SH","4650","On Site Visit - Ongoing",2014-07-08 00:00:00,2014-07-08 00:00:00
2710707,231033,24675,"SH","14666","On Site Visit - Ongoing",2015-03-03 00:00:00,2015-03-03 00:00:00
2710708,231033,24675,"SH","994","On Site Visit - Ongoing",2014-02-05 00:00:00,2014-02-05 00:00:00
2710709,231035,24675,"SH","18318","On Site Visit - Ongoing",2015-05-20 00:00:00,2015-05-20 00:00:00
2710710,231035,24675,"SH","3113","On Site Visit - Ongoing",2014-04-30 00:00:00,2014-04-30 00:00:00
2710711,231036,24675,"SH","18522","On Site Visit - Ongoing",2015-05-25 00:00:00,2015-05-25 00:00:00
2710712,231036,24675,"SH","1725","On Site Visit - Ongoing",2014-03-07 00:00:00,2014-03-07 00:00:00
2711289,231492,24675,"SH","4875","On Site Visit - Ongoing",2014-07-07 00:00:00,2014-07-07 00:00:00
2711290,231495,24675,"SH","18346","On Site Visit - Ongoing",2015-05-19 00:00:00,2015-05-19 00:00:00
2711291,231495,24675,"SH","3485","On Site Visit - Ongoing",2014-05-19 00:00:00,2014-05-19 00:00:00
2711292,231496,24675,"SH","7878","On Site Visit - Ongoing",2014-09-23 00:00:00,2014-09-23 00:00:00
2711293,231496,24675,"SH","2250","On Site Visit - Ongoing",2014-03-24 00:00:00,2014-03-24 00:00:00
2711294,231496,24675,"SH","1578","On Site Visit - Ongoing",2014-03-03 00:00:00,2014-03-03 00:00:00
2711295,231497,24675,"SH","4498","On Site Visit - Ongoing",2014-06-26 00:00:00,2014-06-30 00:00:00
2711296,231498,24675,"SH","14516","On Site Visit - Ongoing",2015-03-03 00:00:00,2015-03-03 00:00:00
2711297,231498,24675,"SH","1061","On Site Visit - Ongoing",2014-02-10 00:00:00,2014-02-10 00:00:00
2711298,231500,24675,"SH","2464","On Site Visit - Ongoing",2014-04-04 00:00:00,2014-04-04 00:00:00
