"HM_SITE_ID","HM_STUDY_ID","STUDY_SITE_NUMBER","SITE_FSFV_DATE","SITE_FSFV_DATE_DERIVED","SITE_LSLV_DATE","SITE_LSLV_DATE_DERIVED","SITE_STATUS","COUNTRY_NAME","HM_COUNTRY_ID","LAST_MVR_DATE","YN_EXCLUDED","EXCLUDED_REASON","ETL_COMMENTS","YN_PD_EXCLUDED","PD_EXCLUDED_REASON","YN_SAE_EXCLUDED","SAE_EXCLUDED_REASON","YN_RT_EXCLUDED","RT_EXCLUDED_REASON","YN_TL_EXCLUDED","TL_EXCLUDED_REASON","ACTIVE_PATIENT_COUNT"
233717,25460,"1065",2014-01-14,2014-01-14,2014-08-06,2014-08-06,"COMPLETED","UNITED STATES",17,2015-08-24,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
233718,25460,"1066",2014-04-30,2014-04-30,2016-06-08,2016-06-08,"COMPLETED","HUNGARY",51,2016-06-21,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
233720,25460,"1068",2014-01-30,2014-01-30,2016-05-17,2016-05-17,"COMPLETED","UNITED STATES",17,2016-06-30,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
233723,25460,"1070",2013-12-02,2013-12-02,2016-06-15,2016-06-15,"COMPLETED","UNITED STATES",17,2016-07-08,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
233725,25460,"1072",2014-07-14,2014-07-14,2016-06-03,2016-06-03,"COMPLETED","COLOMBIA",6,2016-07-07,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
233726,25460,"1073",2015-01-26,2015-01-26,2016-06-01,2016-06-01,"COMPLETED","SPAIN",98,2016-07-19,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
233727,25460,"1074",2014-05-07,2014-05-07,2015-07-24,2015-07-24,"COMPLETED","SPAIN",98,2016-06-21,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
233731,25460,"1076",2013-11-01,2013-11-01,2016-02-10,2016-02-10,"COMPLETED","UNITED STATES",17,2016-07-25,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
233739,25460,"1078",2014-08-19,2014-08-19,2016-02-10,2016-02-10,"COMPLETED","ROMANIA",67,2016-08-23,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
233744,25460,"1080",2015-02-17,2015-02-17,2016-05-11,2016-05-11,"COMPLETED","COLOMBIA",6,2016-07-18,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
233766,25460,"1083",2013-12-10,2013-12-10,2016-06-08,2016-06-08,"COMPLETED","UNITED STATES",17,2016-07-06,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
233767,25460,"1084",2014-11-06,2014-11-06,2014-11-18,2014-11-18,"TERMINATED","CANADA",4,2014-12-10,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
233769,25460,"1086",2014-10-29,2014-10-29,2016-05-25,2016-05-25,"COMPLETED","CANADA",4,2016-05-26,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
233773,25460,"1088",2014-07-01,2014-07-01,2016-05-31,2016-05-31,"COMPLETED","LITHUANIA",58,2016-07-12,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
233774,25460,"1089",2014-06-19,2014-06-19,2015-09-21,2015-09-21,"COMPLETED","COLOMBIA",6,2016-07-12,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
233775,25460,"1090",2014-07-02,2014-07-02,2014-09-05,2014-09-05,"COMPLETED","LITHUANIA",58,2016-07-21,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
233778,25460,"1093",2014-09-09,2014-09-09,2016-06-13,2016-06-13,"COMPLETED","HUNGARY",51,2016-06-22,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
233779,25460,"1094",2014-05-23,2014-05-23,2016-06-17,2016-06-17,"COMPLETED","HUNGARY",51,2016-07-15,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
233780,25460,"1095",2014-06-25,2014-06-25,2016-02-16,2016-02-16,"COMPLETED","COLOMBIA",6,2016-06-27,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
233781,25460,"1096",2014-05-20,2014-05-20,2016-03-09,2016-03-09,"COMPLETED","HUNGARY",51,2016-06-27,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
233783,25460,"1098",2014-04-30,2014-04-30,2016-05-17,2016-05-17,"COMPLETED","UNITED KINGDOM",101,2016-07-15,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
233786,25460,"1101",2014-10-23,2014-10-23,2016-05-31,2016-05-31,"COMPLETED","SPAIN",98,2016-07-15,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
233788,25460,"1103",2015-02-09,2015-02-09,2016-05-31,2016-05-31,"COMPLETED","COLOMBIA",6,2016-07-18,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
233790,25460,"1105",2014-07-03,2014-07-03,2016-03-23,2016-03-23,"COMPLETED","TAIWAN",30,2016-07-20,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
233791,25460,"1106",2014-05-15,2014-05-15,2016-06-17,2016-06-17,"COMPLETED","HUNGARY",51,2016-08-24,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
233792,25460,"1107",2014-06-24,2014-06-24,2016-06-22,2016-06-22,"COMPLETED","ROMANIA",67,2016-09-05,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
233794,25460,"1109",2015-02-20,2015-02-20,2016-04-29,2016-04-29,"COMPLETED","SPAIN",98,2016-05-27,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
233796,25460,"1111",2014-03-11,2014-03-11,2017-07-10,2017-07-10,"COMPLETED","UNITED STATES",17,2017-01-25,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
233797,25460,"1112",2014-02-10,2014-02-10,2016-04-26,2016-04-26,"COMPLETED","UNITED STATES",17,2016-07-13,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
233806,25460,"1113",2014-05-20,2014-05-20,2016-03-30,2016-03-30,"COMPLETED","UNITED KINGDOM",101,2016-04-21,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
233807,25460,"1114",2014-06-11,2014-06-11,2016-06-14,2016-06-14,"COMPLETED","COLOMBIA",6,2016-07-25,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
233809,25460,"1116",2014-07-24,2014-07-24,2016-05-20,2016-05-20,"COMPLETED","UNITED KINGDOM",101,2016-06-28,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
233811,25460,"1118",2014-07-22,2014-07-22,2016-06-09,2016-06-09,"COMPLETED","CANADA",4,2016-06-29,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
233813,25460,"1119",2013-12-02,2013-12-02,2015-10-14,2015-10-14,"COMPLETED","UNITED STATES",17,2016-07-26,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
233814,25460,"1120",2014-04-23,2014-04-23,2016-06-29,2016-06-29,"COMPLETED","UNITED STATES",17,2016-06-29,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
233832,25460,"1122",2013-11-25,2013-11-25,2016-06-01,2016-06-01,"COMPLETED","UNITED STATES",17,2016-07-20,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
233834,25460,"1124",2014-04-30,2014-04-30,2016-05-27,2016-05-27,"COMPLETED","UNITED STATES",17,2016-07-07,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
233835,25460,"1125",2013-12-09,2013-12-09,2017-06-12,2017-06-12,"COMPLETED","UNITED STATES",17,2016-09-08,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
233836,25460,"1126",2014-02-04,2014-02-04,2016-02-16,2016-02-16,"COMPLETED","UNITED STATES",17,2016-05-13,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
233839,25460,"1128",2013-11-25,2013-11-25,2016-06-15,2016-06-15,"COMPLETED","UNITED STATES",17,2016-08-11,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
233840,25460,"1129",2014-01-09,2014-01-09,2016-03-21,2016-03-21,"COMPLETED","UNITED STATES",17,2016-07-19,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
233841,25460,"1130",2013-11-21,2013-11-21,2017-06-09,2017-06-09,"COMPLETED","UNITED STATES",17,2016-09-06,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
233842,25460,"1131",2013-12-17,2013-12-17,2017-03-16,2017-03-16,"COMPLETED","UNITED STATES",17,2016-08-18,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
233843,25460,"1132",2014-11-18,2014-11-18,2016-06-04,2016-06-04,"COMPLETED","UNITED STATES",17,2016-06-07,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
233845,25460,"1134",2014-01-22,2014-01-22,2017-03-21,2017-03-21,"COMPLETED","UNITED STATES",17,2016-08-17,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
233896,25460,"1136",2014-06-16,2014-06-16,2015-12-01,2015-12-01,"COMPLETED","LITHUANIA",58,2016-07-22,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
234203,25460,"1138",2014-08-11,2014-08-11,2016-05-24,2016-05-24,"COMPLETED","LITHUANIA",58,2016-07-07,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
234209,25460,"1141",2014-01-10,2014-01-10,2016-06-15,2016-06-15,"COMPLETED","UNITED STATES",17,2016-08-17,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
234230,25460,"1142",2013-12-17,2013-12-17,2016-06-15,2016-06-15,"COMPLETED","UNITED STATES",17,2016-07-19,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
233603,25460,"1001",2015-02-18,2015-02-18,2016-05-11,2016-05-11,"COMPLETED","COLOMBIA",6,2016-07-22,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
233608,25460,"1006",2014-04-22,2014-04-22,2016-06-23,2016-06-23,"COMPLETED","SPAIN",98,2016-06-29,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
247697,25460,"1338",2014-12-17,2014-12-17,2017-05-05,2017-05-05,"COMPLETED","UNITED STATES",17,2016-08-31,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
247319,25460,"1337",2015-02-11,2015-02-11,2016-05-20,2016-05-20,"COMPLETED","CANADA",4,2016-05-25,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
248768,25460,"1345",2015-03-16,2015-03-16,2016-06-16,2016-06-16,"COMPLETED","UNITED STATES",17,2016-08-17,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
246523,25460,"1321",2015-01-19,2015-01-19,2016-06-23,2016-06-23,"COMPLETED","UNITED STATES",17,2016-08-16,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
249405,25460,"1372",2015-02-19,2015-02-19,2016-04-29,2016-04-29,"COMPLETED","UNITED STATES",17,2016-08-30,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
247001,25460,"1333",2014-12-03,2014-12-03,2016-04-22,2016-04-22,"COMPLETED","UNITED STATES",17,2016-07-06,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
247002,25460,"1334",2014-12-18,2014-12-18,2016-05-21,2016-05-21,"COMPLETED","UNITED STATES",17,2016-08-11,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
247031,25460,"1335",2015-03-10,2015-03-10,2016-06-13,2016-06-13,"COMPLETED","CANADA",4,2016-06-16,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
244113,25460,"1284",2014-12-09,2014-12-09,2017-06-15,2017-06-15,"COMPLETED","UNITED STATES",17,2016-09-14,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
244115,25460,"1286",2014-10-30,2014-10-30,2016-05-31,2016-05-31,"COMPLETED","UNITED STATES",17,2016-06-09,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
249688,25460,"1381",2015-03-16,2015-03-16,2017-06-26,2017-06-26,"COMPLETED","UNITED STATES",17,2016-09-20,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
249690,25460,"1383",2015-03-18,2015-03-18,2017-07-10,2017-07-10,"COMPLETED","UNITED STATES",17,2016-09-19,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
249634,25460,"1378",2015-03-13,2015-03-13,2017-06-23,2017-06-23,"COMPLETED","UNITED STATES",17,2016-08-12,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
246838,25460,"1331",2014-12-18,2014-12-18,2016-06-07,2016-06-07,"COMPLETED","UNITED STATES",17,2016-07-12,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
246840,25460,"1332",2014-11-21,2014-11-21,2016-06-08,2016-06-08,"COMPLETED","UNITED STATES",17,2016-07-22,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
246747,25460,"1325",2015-01-08,2015-01-08,2016-05-27,2016-05-27,"COMPLETED","UNITED STATES",17,2016-07-20,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
246749,25460,"1327",2014-12-08,2014-12-08,2016-06-07,2016-06-07,"COMPLETED","UNITED STATES",17,2016-08-03,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
250185,25460,"1389",2015-03-23,2015-03-23,2016-06-09,2016-06-09,"COMPLETED","UNITED KINGDOM",101,2016-06-09,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
250186,25460,"1390",2015-03-27,2015-03-27,2016-06-06,2016-06-06,"COMPLETED","UNITED KINGDOM",101,2016-07-29,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
246036,25460,"1318",2014-11-03,2014-11-03,2017-04-25,2017-04-25,"COMPLETED","UNITED STATES",17,2016-08-23,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
245208,25460,"1314",2014-09-25,2014-09-25,2015-12-17,2015-12-17,"COMPLETED","ROMANIA",67,2016-08-09,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
240340,25460,"1241",2014-12-26,2014-12-26,2015-03-18,2015-03-18,"TERMINATED","UNITED STATES",17,2015-06-09,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
245644,25460,"1315",2014-09-25,2014-09-25,2016-01-28,2016-01-28,"COMPLETED","UNITED STATES",17,2016-07-13,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
239197,25460,"1187",2014-01-17,2014-01-17,2016-03-25,2016-03-25,"COMPLETED","UNITED STATES",17,2016-08-01,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
239198,25460,"1188",2013-12-09,2013-12-09,2016-06-02,2016-06-02,"COMPLETED","UNITED STATES",17,2016-08-23,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
239199,25460,"1189",2013-12-09,2013-12-09,2016-01-19,2016-01-19,"COMPLETED","UNITED STATES",17,2016-05-13,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
239200,25460,"1190",2014-02-03,2014-02-03,2016-09-07,2016-09-07,"COMPLETED","UNITED STATES",17,2016-09-08,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
239201,25460,"1191",2014-01-15,2014-01-15,2016-02-02,2016-02-02,"COMPLETED","UNITED STATES",17,2016-07-18,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
239202,25460,"1192",2013-12-16,2013-12-16,2015-05-01,2015-05-01,"COMPLETED","UNITED STATES",17,2016-07-19,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
239203,25460,"1193",2014-02-24,2014-02-24,2016-06-15,2016-06-15,"COMPLETED","UNITED STATES",17,2016-07-13,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
239208,25460,"1195",2014-05-08,2014-05-08,2016-06-03,2016-06-03,"COMPLETED","UNITED STATES",17,2016-06-27,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
246660,25460,"1323",2014-12-11,2014-12-11,2016-03-23,2016-03-23,"COMPLETED","UNITED STATES",17,2016-05-31,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
246799,25460,"1330",2015-01-21,2015-01-21,2016-09-14,2016-09-14,"COMPLETED","UNITED STATES",17,2016-09-08,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
239254,25460,"1198",2014-04-14,2014-04-14,2015-12-14,2015-12-14,"COMPLETED","UNITED STATES",17,2016-06-23,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
239255,25460,"1199",2014-02-13,2014-02-13,2016-04-26,2016-04-26,"COMPLETED","UNITED STATES",17,2016-07-01,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
239259,25460,"1203",2014-04-02,2014-04-02,2015-09-18,2015-09-18,"COMPLETED","UNITED STATES",17,2016-05-10,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
239261,25460,"1205",2014-02-12,2014-02-12,2015-12-10,2015-12-10,"COMPLETED","UNITED STATES",17,2016-07-18,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
239262,25460,"1206",2014-02-26,2014-02-26,2016-04-14,2016-04-14,"COMPLETED","UNITED STATES",17,2016-07-27,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
239263,25460,"1207",2014-02-25,2014-02-25,2016-06-15,2016-06-15,"COMPLETED","UNITED STATES",17,2016-07-07,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
239264,25460,"1208",2014-03-25,2014-03-25,2016-06-20,2016-06-20,"COMPLETED","UNITED STATES",17,2016-06-27,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
239265,25460,"1209",2014-10-28,2014-10-28,2016-06-17,2016-06-17,"COMPLETED","UNITED STATES",17,2016-06-20,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
239266,25460,"1210",2014-02-05,2014-02-05,2016-11-30,2016-11-30,"COMPLETED","UNITED STATES",17,2016-08-23,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
239267,25460,"1211",2014-03-13,2014-03-13,2016-06-20,2016-06-20,"COMPLETED","UNITED STATES",17,2016-06-24,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
239268,25460,"1212",2013-12-16,2013-12-16,2016-07-05,2016-07-05,"COMPLETED","UNITED STATES",17,2016-07-07,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
239269,25460,"1213",2014-04-02,2014-04-02,2016-01-26,2016-01-26,"COMPLETED","UNITED STATES",17,2016-04-18,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
239270,25460,"1214",2014-02-28,2014-02-28,2016-03-15,2016-03-15,"COMPLETED","UNITED STATES",17,2016-08-02,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
239297,25460,"1215",2014-02-20,2014-02-20,2015-05-14,2015-05-14,"COMPLETED","UNITED STATES",17,2016-07-18,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
238496,25460,"1145",2014-10-23,2014-10-23,2016-06-22,2016-06-22,"COMPLETED","MEXICO",13,2016-09-12,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
238498,25460,"1147",2014-10-20,2014-10-20,2016-06-22,2016-06-22,"COMPLETED","MEXICO",13,2016-08-23,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
238499,25460,"1148",2014-10-14,2014-10-14,2016-05-30,2016-05-30,"COMPLETED","MEXICO",13,2016-07-18,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
238500,25460,"1149",2014-11-06,2014-11-06,2016-06-22,2016-06-22,"COMPLETED","MEXICO",13,2016-08-30,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
238505,25460,"1154",2014-10-22,2014-10-22,2016-06-16,2016-06-16,"COMPLETED","MEXICO",13,2016-09-05,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
238533,25460,"1159",2014-01-07,2014-01-07,2014-07-15,2014-07-15,"TERMINATED","UNITED STATES",17,2015-08-20,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
238534,25460,"1160",2013-12-11,2013-12-11,2016-06-14,2016-06-14,"COMPLETED","UNITED STATES",17,2016-08-17,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
238535,25460,"1161",2013-10-30,2013-10-30,2016-02-16,2016-02-16,"COMPLETED","UNITED STATES",17,2016-05-11,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
238536,25460,"1162",2014-11-19,2014-11-19,2016-05-25,2016-05-25,"COMPLETED","MEXICO",13,2016-08-22,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
238538,25460,"1164",2014-07-02,2014-07-02,2016-05-10,2016-05-10,"COMPLETED","ROMANIA",67,2016-08-16,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
238539,25460,"1165",2014-03-17,2014-03-17,2016-06-27,2016-06-27,"COMPLETED","UNITED STATES",17,2016-09-14,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
238540,25460,"1166",2014-01-15,2014-01-15,2017-06-21,2017-06-21,"COMPLETED","UNITED STATES",17,2016-10-04,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
238543,25460,"1169",2014-02-21,2014-02-21,2015-10-15,2015-10-15,"COMPLETED","UNITED STATES",17,2016-05-24,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
238544,25460,"1170",2013-12-17,2013-12-17,2015-12-01,2015-12-01,"COMPLETED","UNITED STATES",17,2016-06-17,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
238546,25460,"1172",2014-01-24,2014-01-24,2015-07-27,2015-07-27,"COMPLETED","UNITED STATES",17,2016-09-23,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
238547,25460,"1173",2014-01-20,2014-01-20,2017-06-14,2017-06-14,"COMPLETED","UNITED STATES",17,2016-09-12,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
238548,25460,"1174",2014-03-20,2014-03-20,2017-06-13,2017-06-13,"COMPLETED","UNITED STATES",17,2016-09-08,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
238549,25460,"1175",2014-02-14,2014-02-14,2016-06-01,2016-06-01,"COMPLETED","UNITED STATES",17,2016-07-28,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
239460,25460,"1216",2014-01-24,2014-01-24,2016-05-10,2016-05-10,"COMPLETED","UNITED STATES",17,2016-07-12,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
239461,25460,"1217",2014-01-15,2014-01-15,2016-05-19,2016-05-19,"COMPLETED","UNITED STATES",17,2016-07-18,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
239462,25460,"1218",2014-03-20,2014-03-20,2016-04-26,2016-04-26,"COMPLETED","UNITED STATES",17,2016-07-26,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
239463,25460,"1219",2014-01-10,2014-01-10,2016-06-03,2016-06-03,"COMPLETED","UNITED STATES",17,2016-08-17,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
241072,25460,"1265",2014-07-14,2014-07-14,2016-06-10,2016-06-10,"COMPLETED","CANADA",4,2016-06-17,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
241345,25460,"1267",2014-04-10,2014-04-10,2015-07-29,2015-07-29,"COMPLETED","UNITED STATES",17,2016-06-14,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
241346,25460,"1268",2014-04-17,2014-04-17,2016-05-31,2016-05-31,"COMPLETED","UNITED STATES",17,2016-08-22,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
241347,25460,"1269",2014-03-07,2014-03-07,2016-04-28,2016-04-28,"COMPLETED","UNITED STATES",17,2016-06-15,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
240430,25460,"1242",2014-02-18,2014-02-18,2016-05-20,2016-05-20,"COMPLETED","UNITED STATES",17,2016-06-13,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
240431,25460,"1243",2014-05-19,2014-05-19,2016-01-04,2016-01-04,"COMPLETED","UNITED STATES",17,2016-06-01,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
239716,25460,"1220",2014-10-23,2014-10-23,2016-06-20,2016-06-20,"COMPLETED","CANADA",4,2016-06-29,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
239719,25460,"1223",2014-02-18,2014-02-18,2016-05-31,2016-05-31,"COMPLETED","UNITED STATES",17,2016-08-12,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
239789,25460,"1226",2014-02-03,2014-02-03,2016-06-03,2016-06-03,"COMPLETED","UNITED STATES",17,2016-07-20,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
239790,25460,"1227",2013-12-11,2013-12-11,2016-03-11,2016-03-11,"COMPLETED","UNITED STATES",17,2016-07-18,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
239791,25460,"1228",2014-03-19,2014-03-19,2016-05-11,2016-05-11,"COMPLETED","UNITED STATES",17,2016-05-20,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
239792,25460,"1229",2014-01-30,2014-01-30,2015-04-15,2015-04-15,"COMPLETED","UNITED STATES",17,2016-08-02,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
239818,25460,"1232",2014-07-22,2014-07-22,2016-05-26,2016-05-26,"COMPLETED","FRANCE",87,2016-08-29,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
241257,25460,"1266",2014-06-11,2014-06-11,2016-05-11,2016-05-11,"COMPLETED","UNITED STATES",17,2016-07-22,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
246101,25460,"1319",2014-11-10,2014-11-10,2015-03-23,2015-03-23,"COMPLETED","UNITED STATES",17,2016-06-21,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
239973,25460,"1233",2014-09-11,2014-09-11,2016-06-15,2016-06-15,"COMPLETED","CANADA",4,2016-06-27,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
239975,25460,"1235",2014-02-06,2014-02-06,2015-10-12,2015-10-12,"COMPLETED","UNITED STATES",17,2016-07-20,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
239976,25460,"1236",2014-02-27,2014-02-27,2015-09-11,2015-09-11,"TERMINATED","UNITED STATES",17,2015-07-14,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
